date,DBC,EEM,EFA,GLD,IEF,IWM,LQD,SGOV,SPY,TIP,TLT
2017-07-31,223.93795145841898,452.62096558508205,782.886940532363,441.84767609251594,466.9664392804929,2033.5674163626898,767.0165795701882,221.63618635694897,1201.3668670790616,230.0413210935898,905.6385836727385
2017-08-01,221.40672344512805,453.96447622571293,787.2148478539866,441.4817622755122,468.1268483212523,2037.447292589423,769.7979607785113,221.64563432541703,1204.0443816581676,230.2381021556116,911.9968160579152
2017-08-02,221.853436548572,454.3778094534812,787.5656143948759,440.56696377428545,467.6889223542819,2015.1727578869056,768.5915809100893,221.6550826966357,1204.6286945814177,230.1163138763725,912.5090192688144
2017-08-03,220.21558599564958,452.5177862418065,788.0335664119477,441.2621916513621,469.3083894374046,2005.1140988023717,769.670874508193,221.66453147062214,1202.291951502597,230.7450133710719,921.9478321754984
2017-08-04,220.66226660141396,454.17116652631495,789.0860917168037,437.82256827060513,468.03909374862786,2014.8859722644288,766.6863885720893,221.67398064739348,1204.4825527738328,230.42058459371617,914.1188208194128
2017-08-07,221.10894720717832,457.2712841681658,789.437140360428,437.3102833433129,468.3019541826193,2018.1910610221942,766.8770503810015,221.68290789437447,1206.7222353133934,230.68423921990475,915.1436478844181
2017-08-08,221.25783532615318,457.37465300518465,785.2260799917048,438.59099566154345,467.9079458303492,2011.867182639535,763.1941408165344,221.69218377094785,1203.7520980429979,230.8464036133941,911.8502219005114
2017-08-09,222.74679776010072,453.2410838603239,783.9394658372188,443.8968158016847,468.47701971559826,1994.4795576472575,763.9561399834915,221.70146003565168,1203.7036949269125,231.27222263307203,916.8262207097105
2017-08-10,219.32220853528102,442.4938988305575,772.8272698379001,447.1900959895879,470.22779603055227,1958.2655146542627,763.7019026359858,221.71064962657167,1186.712929645532,231.86028603854095,924.6552320657959
2017-08-11,220.06669787667468,443.5273503335676,771.4235266277786,449.3124352126183,470.75299262948914,1961.140303355911,765.0992035407962,221.71966544157578,1188.4656988772224,231.7183396992898,925.0944536803981
2017-08-14,218.13105483696273,448.07420533276076,777.0381609449822,446.1289263780728,469.61504650093184,1990.88719677741,764.5908584595229,221.72859452837326,1200.2472377318563,230.80578752223894,920.3379605176985
2017-08-15,217.08877300877955,448.59076527724034,776.4534183955572,442.6893029973159,468.21436092354764,1974.5050241774213,763.7019026359858,221.7376981628568,1200.1011806933013,230.1163138763724,916.4604013346112
2017-08-16,216.4932042840403,453.24108386032407,780.8983419317223,445.94598342828834,469.089849901995,1975.079811646389,765.861008287146,221.7466279758674,1202.194551887217,230.5220148321892,919.8262480572065
2017-08-17,217.08877300877953,447.4541344309548,772.1255110739335,448.21466584417243,470.75299262948914,1939.0096479542383,766.6228130334956,221.75538391188277,1183.4510173741462,231.08974019496748,926.704675874203
2017-08-18,220.9600428393636,451.27764443819467,774.2309566274744,447.5194379670957,470.8402632614557,1938.8654037861902,766.1149864071751,221.7643144371333,1181.6011876031955,231.13025629574557,926.4848196916981
2017-08-21,218.27994295593757,452.9311194695748,773.9969241983915,449.2026638592607,471.14700098175933,1937.5721927922132,767.1945392327553,221.77307107152018,1182.5265263338204,231.21134849152796,928.7527175385892
2017-08-22,218.8755279295166,457.99467653355504,777.7400889705899,447.190095989588,470.2277960305524,1958.5535165007534,766.4325400657982,221.78182805167341,1194.8919542665544,230.92749580917652,925.1675053838962
2017-08-23,220.81115472038877,460.1647588828506,777.8569923440373,448.87332188175304,471.8472631136752,1955.392550288635,769.3535800770464,221.79058537760673,1190.6080665704328,231.55615530772516,931.4601174288865
2017-08-24,220.66226660141393,461.611448866757,776.1023697519325,447.48283821016486,471.1031640238354,1961.4276970903952,767.8930276679877,221.79951732048943,1187.8329828378871,230.96813189840705,928.0214994315975
2017-08-25,220.21558599564958,464.29828065427546,780.7812692966336,449.12946434539913,471.89126138515184,1967.032300591235,769.6708745081929,221.80853674927886,1190.6080665704326,231.35325483462825,931.6064311574861
2017-08-28,220.36447411462444,462.6448529963311,780.7812692966336,456.26490940542857,472.32894538179335,1975.36696213607,769.6708745081929,221.8171208101983,1190.6565544555478,231.5358772592607,931.0210360286865
2017-08-29,220.36447411462444,461.81813916735894,777.6231855971425,455.2769113903403,473.4230142240385,1975.7981135489968,770.2426007074525,221.8261409548298,1192.0198099947481,231.90084213546987,934.021343804987
2017-08-30,218.72663981054183,462.5413894124405,776.5702653484573,455.05736868362493,473.0290462001566,1988.4435594886882,770.8776432178295,221.8351614662635,1197.66678369201,231.84000799007657,933.7284359189841
2017-08-31,224.83134516762732,463.2648765247012,782.5358354681913,460.39978858069685,473.7731452899965,2007.9876712800062,772.2109149359626,221.84400805551928,1204.872151235352,232.42817138592255,936.5086070839756
2017-09-01,225.12910515673727,466.67505330417293,783.5885300346882,461.2779873249929,472.3792752102104,2019.3394197361151,769.1550766369724,221.85294214983827,1206.5760087367776,231.89372282062442,929.3457543523036
2017-09-04,225.0276232686233,NA,NA,NA,NA,NA,NA,221.86187660395075,NA,NA,NA
2017-09-05,225.47411876481053,460.5780447371828,778.324775099468,466.4008645153496,475.66692606934663,1999.939795357648,773.9300467527571,221.87089856856682,1197.9103251149747,233.39741810675713,944.0834097290397
2017-09-06,227.70653127968558,463.57498303575795,783.1206344381634,464.02238282867313,474.52716516332237,2004.1079166756742,771.1921509536046,221.88026943111484,1201.999837425486,233.11292548599263,938.2904517059601
2017-09-07,227.55769403378477,466.98511244179383,789.5541001544221,468.85254571588774,476.58746185736265,1999.0781006438017,774.1843489071321,221.88946643373703,1201.853780386931,234.08827161982688,947.8954887863428
2017-09-08,225.0276232686233,463.8849474265072,789.6710599484165,468.267061274734,476.2368065223587,2000.6588269946637,771.8925187880412,221.89857667322806,1200.4420369626155,234.1289477052082,945.8428901538882
2017-09-11,225.47411876481053,470.08523008364466,795.8704932355923,461.75370041278916,473.5189151310701,2021.6395425911974,769.5374371647023,221.90777443469085,1213.2457207800448,233.23485375175957,934.5510738161499
2017-09-12,226.06941902386802,469.5684806454217,798.3269310122107,463.10758432744643,472.3792752102104,2033.9984461532147,768.7091405706491,221.91679826573215,1217.3353178595858,232.84875090984337,929.6390127743119
2017-09-13,227.11121477911277,467.08838653194107,793.9989672700401,459.6313611897587,471.4149024642703,2040.0338361997776,767.9454564250951,221.9259096274014,1217.9193764757463,232.42201197869662,925.9725463735978
2017-09-14,227.2600520250136,468.3284335886814,795.4026540596144,461.64392905943134,471.5022940814012,2038.1662026040374,769.8555740851473,221.93510852182322,1217.5298627832562,232.78771678369588,929.7853966101125
2017-09-15,228.30184778025838,471.11868158665465,796.1044128235811,459.33861896918177,472.07237617635406,2046.500499281668,770.4919127329064,221.94430779754185,1219.1691262838817,232.66588850830595,930.1521273788252
2017-09-18,228.004189529972,472.77201449772735,797.1571073900782,455.05736868362493,470.2312642719338,2060.44037243935,769.7277101323997,221.95350745457324,1221.761702295006,232.564218292928,924.799723007168
2017-09-19,227.55769403378477,473.8053712538657,800.9002721622766,456.00876694178254,469.7052207768457,2060.44037243935,770.1735813918542,221.96262032343216,1222.9852584728953,232.30002371870336,922.5267073346001
2017-09-20,229.49246453988872,471.6352889045702,799.1456495701718,452.3495729368755,468.78488663077036,2067.050793199683,769.2185225618281,221.97173356644325,1223.4254640452787,231.64984629101494,923.1863459893159
2017-09-21,228.5995060305448,471.6352889045702,797.5080996131557,448.90992163868384,468.1708062643408,2064.894428023044,769.2185225618281,221.98084718362182,1220.1474456582077,231.12147714064108,922.6732313848026
2017-09-22,229.49246453988872,468.94850449048755,799.964480969227,450.9590613478526,469.003950435226,2073.6612139600165,770.237286544186,221.98987398615043,1220.3919195405017,231.71078042678533,925.3128376116813
2017-09-25,233.36198931058135,460.99142533838693,795.4026540596144,455.67942496427474,470.4065717752417,2076.535151304855,773.1021389999186,221.99907553191375,1217.896997451847,232.36105784485076,931.1051646699513
2017-09-26,231.27838155857657,459.75147302851826,793.6479750469628,450.5931475308489,470.01191816876116,2083.147031534005,772.9747286952547,222.0083646378877,1218.6308429438789,232.1781554471626,929.4187359486008
2017-09-27,230.38542304923263,458.09799799713807,794.2328868580289,446.34849700222287,467.60100646810514,2123.9141307454247,769.9824659348583,222.01774130640507,1223.3766370840438,231.467003887553,915.4142616804858
2017-09-28,230.38542304923263,457.7878914860813,796.3383888321171,447.1900959895881,467.513292223869,2129.5325992000235,771.1286402218801,222.0270311934109,1224.8443280681074,231.30443953255545,912.7020243933155
2017-09-29,229.19480628960233,463.05818622409925,801.0173447973652,444.8848138167732,466.9436940695739,2134.5738477376267,771.8290728631857,222.03632146913338,1229.1496623287994,230.79650841524932,914.754412704167
2017-10-02,227.26005202501364,463.16155506111824,800.3153603512105,441.92084768894296,466.4124482124139,2160.7919888052047,772.5503085094746,222.0451760804715,1234.4825667702016,230.4874781559583,913.0796217781915
2017-10-03,227.40887302939922,470.4985159379771,803.0057741363648,442.140418313093,467.07097046258974,2165.5449922515145,774.2738471933683,222.05455430374423,1237.12481743286,230.711016642877,913.9611497242425
2017-10-04,227.70653127968563,470.3951944743941,801.485127552796,443.38453087439274,466.9390563049362,2158.6305154877073,773.82680941027,222.06402010651644,1238.592508416924,230.91433707555748,914.0348323925502
2017-10-05,230.2366020448471,473.90869271744884,801.0173447973652,441.00604918771626,466.4562851703379,2164.536742543994,772.7418128076849,222.07339912567897,1245.9307090301531,230.67034055749565,910.5815619902409
2017-10-06,226.66475176595614,471.5319674409872,800.4322637246579,443.09178865381585,465.88575946311533,2161.5112636870235,772.1035299538527,222.08277854097048,1244.5122688524739,230.48747815595826,908.0099597483846
2017-10-09,226.81357277034172,471.22181355649457,800.6662961537409,446.71441081922677,466.412448212414,2152.579801018569,772.741812807685,222.09215835240772,1242.4575523362025,230.5687103382685,910.8752410554555
2017-10-10,229.49246453988877,475.8720847661424,808.2694726510383,447.88535178409967,466.58779604411006,2158.7754893901633,773.2523613225079,222.10162575817574,1245.7354011852137,230.97527121132785,912.3448983111473
2017-10-11,229.93894379456071,478.04226186230966,810.2580148311318,449.3124352126186,467.11476709212576,2157.1909927448582,772.8695471466943,222.11126794551822,1247.6922942409556,231.25986382246938,914.1080243104506
2017-10-12,229.64130178578958,477.8355241882718,809.5562560671652,449.6783490296224,467.55366094041193,2155.6062528547504,773.0607922174282,222.12082336297354,1245.8330551076833,231.68684273052102,918.0018483641824
2017-10-13,231.87369805914938,482.1757836337345,813.7671471742474,453.08140057088326,469.13425145735374,2151.715795479097,776.1249257956641,222.13037919151114,1247.3495730529821,232.01209142896852,924.6142193531794
2017-10-16,232.46899831820693,481.86572449611356,813.18206610154,449.9710912501993,468.34397636307693,2149.843053742498,775.0397347724717,222.140022627138,1249.0134195722849,231.48346230361435,923.9529682328393
2017-10-17,232.17137255095105,479.38563038263294,811.07678980964,446.8973537690114,468.16850754621646,2143.649311329326,774.9124540815461,222.14957928164444,1249.8940002551112,231.05658338593972,925.1283154585072
2017-10-18,232.02253530505024,480.5223559757902,813.416211371717,445.21412787684636,466.9831755615776,2153.8770255517916,773.7631690648071,222.1591363472864,1251.1170478188212,230.77203077094896,919.0305313252455
2017-10-19,230.98075579132075,476.2854653673464,812.1293715350431,447.8487520271689,467.4661080097284,2150.563301603528,774.9124540815461,222.16878103135923,1251.4593451616452,231.07688143247955,920.6467126311398
2017-10-20,232.17137255095105,478.04226186230966,811.0767898096402,444.9945851701311,465.534136246796,2160.5032572243053,772.8057771874933,222.17851333661284,1257.9174737062278,230.54839229365322,910.8752410554553
2017-10-23,232.17137255095105,474.21870448163395,809.3222236380823,445.6898409646425,465.97347370735173,2144.369559190356,773.5716647665968,222.18807164702267,1253.0251139133284,230.5687103382685,912.4918430045559
2017-10-24,234.55258982869645,474.21870448163395,810.6090070542093,443.97001531554673,464.5683923356586,2148.83504727978,771.6566217844926,222.19789199877243,1255.2269894655437,230.24336164944395,906.8348228443197
2017-10-25,234.85024807898287,473.1853003520598,807.45069767253,444.0431869119736,463.8221961696347,2138.4635753788716,769.6137796565098,222.20771278456576,1249.0134195722853,229.99946512175916,902.5000946031602
2017-10-26,235.8920600757429,469.9819086200618,807.3335686168946,440.31082131063977,463.2076318625473,2142.9288202234934,769.5497504698322,222.21744679526017,1250.6280152852032,229.89775491023045,899.4876582810773
2017-10-27,237.08269307688846,476.8022148055694,809.205263844088,442.39656077673936,464.6999435378187,2157.766023458629,771.8484501170484,222.227094010788,1260.853025212415,230.6297244663405,905.4384977209303
2017-10-30,237.67799333594598,473.80537125386593,811.0767898096402,443.2381597641045,466.3682886273848,2135.006580241771,774.4015167255085,222.2369160872628,1256.1564818786348,231.2395457778541,914.1080243104502
2017-10-31,238.2733098365188,478.24895216291185,814.4689623587614,441.5549338719395,466.06110729481145,2150.131542078595,773.3163905091851,222.24700020818858,1258.1132901653466,231.34121599323203,914.4022642332733
2017-11-01,238.42214708241963,480.7290462763925,815.2876809167225,443.16498816767773,466.34243813057765,2135.8705857812442,774.5385184468,222.25734633161366,1259.7767976085293,231.5816128577203,918.4733893984703
2017-11-02,239.91042209233635,481.3491171781985,817.7442315344349,443.45773038825456,466.9581316325333,2142.2093020968728,774.4105248803141,222.26760575955814,1260.266253987297,231.9277995411207,922.5229215457426
