date,ticker,price
2003-05-30,TLT,407.9180132062131
2003-06-02,TLT,404.921456165169
2003-06-03,TLT,408.16920730758903
2003-06-04,TLT,409.3815711354132
2003-06-05,TLT,406.1773565648475
2003-06-06,TLT,407.64943251897574
2003-06-09,TLT,410.37765424798624
2003-06-10,TLT,415.27071623833865
2003-06-11,TLT,414.75104661052694
2003-06-12,TLT,417.99893796734915
2003-06-13,TLT,420.8136018752591
2003-06-16,TLT,416.8295498537709
2003-06-17,TLT,413.5382621394964
2003-06-18,TLT,408.2559299152924
2003-06-19,TLT,407.4764430003752
2003-06-20,TLT,405.9607603671915
2003-06-23,TLT,408.3856983444431
2003-06-24,TLT,412.15308406107425
2003-06-25,TLT,405.5711045437341
2003-06-26,TLT,400.11469613931354
2003-06-27,TLT,398.6860515962382
2003-06-30,TLT,400.5478534810248
2003-07-01,TLT,398.56129583196287
2003-07-02,TLT,399.56091935818915
2003-07-03,TLT,393.82327591674107
2003-07-07,TLT,391.3021508596436
2003-07-08,TLT,391.65019805927545
2003-07-09,TLT,392.91037499821846
2003-07-10,TLT,392.77997560425825
2003-07-11,TLT,394.6494542275603
2003-07-14,TLT,390.1285212604017
2003-07-15,TLT,381.00024820078573
2003-07-16,TLT,383.1736765942567
2003-07-17,TLT,381.9998366734115
2003-07-18,TLT,381.21758052405266
2003-07-21,TLT,373.1324325089169
2003-07-22,TLT,374.95830445316335
2003-07-23,TLT,376.2186566601089
2003-07-24,TLT,372.91513523925045
2003-07-25,TLT,371.9156869810268
2003-07-28,TLT,366.91609709867305
2003-07-29,TLT,361.9176289315362
2003-07-30,TLT,366.00354671615565
2003-07-31,TLT,360.5700984200802
2003-08-01,TLT,360.29930935600976
2003-08-04,TLT,363.4001508586215
2003-08-05,TLT,358.20334941970333
2003-08-06,TLT,365.2775515956425
2003-08-07,TLT,366.8058535250159
2003-08-08,TLT,365.32126343549953
2003-08-11,TLT,363.4870487343277
2003-08-12,TLT,361.78396955272706
2003-08-13,TLT,354.7975065389067
2003-08-14,TLT,358.29045761701263
2003-08-15,TLT,358.07193347132784
2003-08-18,TLT,359.73179156347874
2003-08-19,TLT,365.2775515956425
2003-08-20,TLT,363.3123415893015
2003-08-21,TLT,362.43915640017576
2003-08-22,TLT,364.05495211646434
2003-08-25,TLT,361.21627649219346
2003-08-26,TLT,364.0549521164643
2003-08-27,TLT,362.39544456031865
2003-08-28,TLT,366.1507367847681
2003-08-29,TLT,365.2775515956424
2003-09-02,TLT,359.93496223213276
2003-09-03,TLT,360.5051090447032
2003-09-04,TLT,362.52286439823405
2003-09-05,TLT,368.75111803265696
2003-09-08,TLT,364.9353583472985
2003-09-09,TLT,367.56718267486
2003-09-10,TLT,371.29541351970266
2003-09-11,TLT,368.8831298922413
2003-09-12,TLT,371.4268645216786
2003-09-15,TLT,370.8568228699098
2003-09-16,TLT,370.28653584293727
2003-09-17,TLT,374.89205314816724
2003-09-18,TLT,375.1552355809234
2003-09-19,TLT,375.59365096271364
2003-09-22,TLT,372.6109050402771
2003-09-23,TLT,375.1552355809234
2003-09-24,TLT,378.40070823930927
2003-09-25,TLT,380.2875734484726
2003-09-26,TLT,383.70841927029466
2003-09-29,TLT,380.63789913213867
2003-09-30,TLT,386.95427751828635
2003-10-01,TLT,385.48721422903344
2003-10-02,TLT,383.725805856156
2003-10-03,TLT,375.66509020058754
2003-10-06,TLT,377.29532800029324
2003-10-07,TLT,372.9343446123391
2003-10-08,TLT,372.84628996781544
2003-10-09,TLT,370.2035990240906
2003-10-10,TLT,372.4058765307951
2003-10-13,TLT,370.9526594137504
2003-10-14,TLT,368.39770763214443
2003-10-15,TLT,366.59206161540203
2003-10-16,TLT,365.1382485871483
2003-10-17,TLT,367.9571890343226
2003-10-20,TLT,369.1903747008598
2003-10-21,TLT,370.5561330845899
2003-10-22,TLT,374.16749522527573
2003-10-23,TLT,371.43703006583144
2003-10-24,TLT,375.57696544886284
2003-10-27,TLT,374.82836075600983
2003-10-28,TLT,376.80994079379684
2003-10-29,TLT,373.41910085402577
2003-10-30,TLT,371.7455017504683
2003-10-31,TLT,375.22492213877086
2003-11-03,TLT,373.44693341284415
2003-11-04,TLT,375.5697794607547
2003-11-05,TLT,373.00427654539016
2003-11-06,TLT,369.5109048240779
2003-11-07,TLT,369.2895763903509
2003-11-10,TLT,368.97991288329604
2003-11-11,TLT,369.0244309559652
2003-11-12,TLT,371.7221560525173
2003-11-13,TLT,377.471682664544
2003-11-14,TLT,379.99231697123406
2003-11-17,TLT,380.5672661270767
2003-11-18,TLT,382.9112302871111
2003-11-19,TLT,378.6658887272952
2003-11-20,TLT,382.3366667208743
2003-11-21,TLT,382.5576095649955
2003-11-24,TLT,379.4175430833941
2003-11-25,TLT,381.49594116583654
2003-11-26,TLT,379.9480793273691
2003-11-28,TLT,376.49873492831864
2003-12-01,TLT,374.40070682958117
2003-12-02,TLT,376.00086864003475
2003-12-03,TLT,374.4896027605174
2003-12-04,TLT,375.334043997211
2003-12-05,TLT,381.33434406740736
2003-12-08,TLT,378.66732592491684
2003-12-09,TLT,376.0008686400347
2003-12-10,TLT,376.62335047819187
2003-12-11,TLT,379.3342557285421
2003-12-12,TLT,380.0450375864266
2003-12-15,TLT,379.8230781878901
2003-12-16,TLT,381.06727068499276
2003-12-17,TLT,383.6453578429465
2003-12-18,TLT,387.1122640958609
2003-12-19,TLT,386.9786047170518
2003-12-22,TLT,385.911958706618
2003-12-23,TLT,381.5562684123434
2003-12-24,TLT,385.15623813285805
2003-12-26,TLT,386.5787833494418
2003-12-29,TLT,383.1119822573289
2003-12-30,TLT,381.55626841234346
2003-12-31,TLT,381.55623335874293
2004-01-02,TLT,377.0462721685493
2004-01-05,TLT,376.0639300673828
2004-01-06,TLT,380.21683528260917
2004-01-07,TLT,381.7349366142292
2004-01-08,TLT,381.6010318602163
2004-01-09,TLT,388.2543454546287
2004-01-12,TLT,387.94194776673277
2004-01-13,TLT,390.576015524728
2004-01-14,TLT,392.4960764935903
2004-01-15,TLT,393.96979996694324
2004-01-16,TLT,391.201617133332
2004-01-20,TLT,391.111879915983
2004-01-21,TLT,392.049949319684
2004-01-22,TLT,394.90762399544053
2004-01-23,TLT,390.1743713698904
2004-01-26,TLT,387.80779763751616
2004-01-27,TLT,390.2190296569617
2004-01-28,TLT,386.7806920884767
2004-01-29,TLT,385.9769480819948
2004-01-30,TLT,388.65623498466977
2004-02-02,TLT,387.84008200360137
2004-02-03,TLT,389.8127584268546
2004-02-04,TLT,389.0505178833966
2004-02-05,TLT,387.52607185008117
2004-02-06,TLT,391.7856101181104
2004-02-09,TLT,392.95170319323904
2004-02-10,TLT,390.7545435122114
2004-02-11,TLT,393.6690050208215
2004-02-12,TLT,392.00953251827633
2004-02-13,TLT,393.66900502082143
2004-02-17,TLT,393.39968820797304
2004-02-18,TLT,393.93793624406396
2004-02-19,TLT,394.3415784541316
2004-02-20,TLT,391.6064862194177
2004-02-23,TLT,394.0276734614129
2004-02-24,TLT,394.74494023539484
2004-02-25,TLT,395.3723996848267
2004-02-26,TLT,394.11727046435965
2004-02-27,TLT,397.5250763467856
2004-03-01,TLT,397.3717869516814
2004-03-02,TLT,394.850732001785
2004-03-03,TLT,394.1304155645572
2004-03-04,TLT,395.8862854685514
2004-03-05,TLT,403.53932774999174
2004-03-08,TLT,405.92532117705787
2004-03-09,TLT,408.62630625845895
2004-03-10,TLT,408.356218266399
2004-03-11,TLT,408.9414731807966
2004-03-12,TLT,406.42027801649806
2004-03-15,TLT,407.0953402554455
2004-03-16,TLT,410.4723340230084
2004-03-17,TLT,409.7967109264524
2004-03-18,TLT,407.63579666836966
2004-03-19,TLT,407.0953402554455
2004-03-22,TLT,409.5719472398738
2004-03-23,TLT,410.2922636771016
2004-03-24,TLT,410.06686902571346
2004-03-25,TLT,408.4910344140256
2004-03-26,TLT,404.1693811658626
2004-03-29,TLT,401.4684661916625
2004-03-30,TLT,401.1983080924016
2004-03-31,TLT,403.13410812790045
2004-04-01,TLT,401.81462049686587
2004-04-02,TLT,391.87208735061
2004-04-05,TLT,388.798973246015
2004-04-06,TLT,390.92322143794667
2004-04-07,TLT,390.0189437051536
2004-04-08,TLT,388.8889207849671
2004-04-12,TLT,387.48824901511233
2004-04-13,TLT,383.2850068295293
2004-04-14,TLT,382.96896356717855
2004-04-15,TLT,380.70916310200926
2004-04-16,TLT,382.1553694989487
2004-04-19,TLT,381.3417403771182
2004-04-20,TLT,377.8617240776067
2004-04-21,TLT,379.7149027766637
2004-04-22,TLT,381.97466818823244
2004-04-23,TLT,379.80541117322423
2004-04-26,TLT,380.4377430731294
2004-04-27,TLT,381.88398452366926
2004-04-28,TLT,378.3139155244041
2004-04-29,TLT,376.4609120933498
2004-04-30,TLT,377.9974165652465
2004-05-03,TLT,378.473900157209
2004-05-04,TLT,375.8879259391367
2004-05-05,TLT,374.8442049834475
2004-05-06,TLT,373.84615886924496
2004-05-07,TLT,368.9465068019935
2004-05-10,TLT,368.08425833623227
2004-05-11,TLT,369.7628701046651
2004-05-12,TLT,367.3128688030368
2004-05-13,TLT,365.9065183498966
2004-05-14,TLT,368.90058658530336
2004-05-17,TLT,372.16744194001063
2004-05-18,TLT,370.7155568597859
2004-05-19,TLT,369.4905386821715
2004-05-20,TLT,372.34919485874275
2004-05-21,TLT,370.8519153658357
2004-05-24,TLT,372.031223648363
2004-05-25,TLT,373.1204441775361
2004-05-26,TLT,375.1164662987403
2004-05-27,TLT,378.06563087187203
2004-05-28,TLT,377.0221552913865
2004-06-01,TLT,373.56979628269073
2004-06-02,TLT,372.61325363151207
2004-06-03,TLT,373.3875175599507
2004-06-04,TLT,371.2014348166896
2004-06-07,TLT,371.2922937492554
2004-06-08,TLT,371.9754884235252
2004-06-09,TLT,370.38156615396537
2004-06-10,TLT,371.11047072332224
2004-06-14,TLT,368.14966835481556
2004-06-15,TLT,375.9380175342898
2004-06-16,TLT,374.4806290387824
2004-06-17,TLT,376.9399896517514
2004-06-18,TLT,376.12012098902716
2004-06-21,TLT,376.39346896593617
2004-06-22,TLT,375.25496307442216
2004-06-23,TLT,375.98376248297745
2004-06-24,TLT,378.26112480201067
2004-06-25,TLT,378.62508633628175
2004-06-28,TLT,374.7540471228924
2004-06-29,TLT,377.1226189104968
2004-06-30,TLT,380.9936581238861
2004-07-01,TLT,381.70724426981275
2004-07-02,TLT,385.73132750310265
2004-07-06,TLT,385.091248757481
2004-07-07,TLT,385.2284485499434
2004-07-08,TLT,385.4569629717784
2004-07-09,TLT,385.8683520275624
2004-07-12,TLT,386.41729141181406
2004-07-13,TLT,385.27426360583206
2004-07-14,TLT,385.4111479158897
2004-07-15,TLT,385.82281740047796
2004-07-16,TLT,390.94425359826323
2004-07-19,TLT,391.2189336119922
2004-07-20,TLT,387.69762417106
2004-07-21,TLT,386.6458408872496
2004-07-22,TLT,387.194499842697
2004-07-23,TLT,388.4752532451493
2004-07-26,TLT,386.6458408872496
2004-07-27,TLT,381.4326343632848
2004-07-28,TLT,381.4783793119725
2004-07-29,TLT,382.34725290823343
2004-07-30,TLT,386.8288557356007
2004-08-02,TLT,387.3339781191937
2004-08-03,TLT,388.8950201114593
2004-08-04,TLT,389.07835044221514
2004-08-05,TLT,390.18019026757804
2004-08-06,TLT,396.7452038422631
2004-08-09,TLT,395.3678777703592
2004-08-10,TLT,393.94494696416973
2004-08-11,TLT,395.64311864169656
2004-08-12,TLT,396.46978770292304
2004-08-13,TLT,397.7552733414464
2004-08-16,TLT,396.3777018943388
2004-08-17,TLT,398.6273017617548
2004-08-18,TLT,396.6991434111707
2004-08-19,TLT,397.66346796166636
2004-08-20,TLT,397.29631654974736
2004-08-23,TLT,395.0003758224348
2004-08-24,TLT,395.22994185228566
2004-08-25,TLT,396.60730297779
2004-08-26,TLT,398.8572533812112
2004-08-27,TLT,398.5814165986648
2004-08-30,TLT,400.4639351613628
2004-08-31,TLT,402.9425752546216
2004-09-01,TLT,403.3575047240588
2004-09-02,TLT,399.3940642196805
2004-09-03,TLT,399.43998443637076
2004-09-07,TLT,399.0249848597325
2004-09-08,TLT,402.3897449207115
2004-09-09,TLT,400.86869908664715
2004-09-10,TLT,401.46776511965226
2004-09-13,TLT,403.2190780555779
2004-09-14,TLT,403.63407763221613
2004-09-15,TLT,402.7122029919585
2004-09-16,TLT,407.27576113735785
2004-09-17,TLT,405.2473845428674
2004-09-20,TLT,407.9207123334527
2004-09-21,TLT,409.11944031067196
2004-09-22,TLT,413.35959393760976
2004-09-23,TLT,411.7002616494667
2004-09-24,TLT,412.2073820882898
2004-09-27,TLT,414.0052812593158
2004-09-28,TLT,412.3459139175723
2004-09-29,TLT,408.3358521244931
2004-09-30,TLT,406.76864069853485
2004-10-01,TLT,404.7370041191954
2004-10-04,TLT,405.3385940114385
2004-10-05,TLT,405.3385940114385
2004-10-06,TLT,403.4871329388074
2004-10-07,TLT,401.72856390757266
2004-10-08,TLT,407.0509974507794
2004-10-11,TLT,407.46743422503926
2004-10-12,TLT,408.39316476135474
2004-10-13,TLT,409.8741092764163
2004-10-14,TLT,411.8179015328353
2004-10-15,TLT,410.38333293127096
2004-10-18,TLT,410.5683107812515
2004-10-19,TLT,411.6328185220532
2004-10-20,TLT,414.45617572289376
2004-10-21,TLT,414.73351981026275
2004-10-22,TLT,415.70594174248026
2004-10-25,TLT,416.0297318505474
2004-10-26,TLT,414.7800008845615
2004-10-27,TLT,410.7070879857376
2004-10-28,TLT,412.04932540351405
2004-10-29,TLT,413.94702217524014
2004-11-01,TLT,411.3724403773391
2004-11-02,TLT,411.9766592896217
2004-11-03,TLT,412.1623732652133
2004-11-04,TLT,412.5808431483037
2004-11-05,TLT,408.0727397989381
2004-11-08,TLT,406.632141978083
2004-11-09,TLT,406.39963144578786
2004-11-10,TLT,404.8664570659413
2004-11-11,TLT,403.9834218150675
2004-11-12,TLT,408.351941727135
2004-11-15,TLT,408.72340473191883
2004-11-16,TLT,408.72340473191883
2004-11-17,TLT,412.20902960751465
2004-11-18,TLT,413.4635629167728
2004-11-19,TLT,410.163546855967
2004-11-22,TLT,412.30192164891105
2004-11-23,TLT,412.8130031445936
2004-11-24,TLT,412.8130031445936
2004-11-26,TLT,410.1178019072794
2004-11-29,TLT,405.749422209614
2004-11-30,TLT,404.0295172997604
2004-12-01,TLT,403.3997793662943
2004-12-02,TLT,401.7665620105438
2004-12-03,TLT,408.01942327253664
2004-12-06,TLT,409.4192537559789
2004-12-07,TLT,409.9325786820952
2004-12-08,TLT,416.3256543461957
2004-12-09,TLT,413.57229918560733
2004-12-10,TLT,414.59884387703835
2004-12-13,TLT,415.48534943436425
2004-12-14,TLT,417.1186719509163
2004-12-15,TLT,420.8982913741314
2004-12-16,TLT,414.6922617224426
2004-12-17,TLT,414.1323856148266
2004-12-20,TLT,414.87892214524857
2004-12-21,TLT,416.13881865538735
2004-12-22,TLT,414.7389531183446
2004-12-23,TLT,413.38553360200007
2004-12-27,TLT,410.16589544720256
2004-12-28,TLT,409.8394062118948
2004-12-29,TLT,409.41925375597907
2004-12-30,TLT,412.17243364856483
2004-12-31,TLT,414.77193855644055
2005-01-03,TLT,415.6620195810202
2005-01-04,TLT,411.306294233145
2005-01-05,TLT,413.507204649429
2005-01-06,TLT,413.78829947205446
2005-01-07,TLT,414.7251770533376
2005-01-10,TLT,415.3810649727968
2005-01-11,TLT,417.81662419100803
2005-01-12,TLT,418.3786385682562
2005-01-13,TLT,422.40696328720986
2005-01-14,TLT,422.3601667305065
2005-01-18,TLT,423.7655356828319
2005-01-19,TLT,424.98340292593883
2005-01-20,TLT,425.82654717941296
2005-01-21,TLT,426.2949684432543
2005-01-24,TLT,428.12185694191606
2005-01-25,TLT,424.09328684775875
2005-01-26,TLT,424.8893891693258
2005-01-27,TLT,424.09328684775886
2005-01-28,TLT,428.3558046718329
2005-01-31,TLT,429.5735317005378
2005-02-01,TLT,428.8918443310907
2005-02-02,TLT,429.879093936331
2005-02-03,TLT,429.6443399736022
2005-02-04,TLT,435.61540534095917
2005-02-07,TLT,438.8596861769271
2005-02-08,TLT,441.3515414775846
2005-02-09,TLT,442.52699386405396
2005-02-10,TLT,436.5555078534907
2005-02-11,TLT,436.2735366908521
2005-02-14,TLT,437.6374372337542
2005-02-15,TLT,435.42741288133317
2005-02-16,TLT,433.78164633659406
2005-02-17,TLT,431.05475664440354
2005-02-18,TLT,427.1992461760476
2005-02-22,TLT,425.3185153469765
2005-02-23,TLT,426.729142339381
2005-02-24,TLT,425.7886191836431
2005-02-25,TLT,427.8577631155464
2005-02-28,TLT,423.2498271118801
2005-03-01,TLT,423.11785030589624
2005-03-02,TLT,422.5513490677806
2005-03-03,TLT,422.3158239258402
2005-03-04,TLT,426.8909497594134
2005-03-07,TLT,428.5888760617365
2005-03-08,TLT,424.5325435159619
2005-03-09,TLT,417.59943208214355
2005-03-10,TLT,420.1462514284272
2005-03-11,TLT,417.0806037407445
2005-03-14,TLT,419.58024094071897
2005-03-15,TLT,416.9389521410152
2005-03-16,TLT,419.48626223770634
2005-03-17,TLT,420.8536330870606
2005-03-18,TLT,418.2129401985658
2005-03-21,TLT,417.03345664803584
2005-03-22,TLT,413.4961277116628
2005-03-23,TLT,415.47679635583614
2005-03-24,TLT,416.32572445339724
2005-03-28,TLT,413.7791504823173
2005-03-29,TLT,416.2319210183872
2005-03-30,TLT,418.3070591159806
2005-03-31,TLT,421.32548960375357
2005-04-01,TLT,422.74575633630303
2005-04-04,TLT,422.65090129327723
2005-04-05,TLT,421.56224162171253
2005-04-06,TLT,423.0299008221744
2005-04-07,TLT,419.621078385333
2005-04-08,TLT,421.0887375857949
2005-04-11,TLT,423.36108723995284
2005-04-12,TLT,427.2901752158147
2005-04-13,TLT,426.2489080121624
2005-04-14,TLT,425.5861145333993
2005-04-15,TLT,431.21943845967934
2005-04-18,TLT,430.8881468810994
2005-04-19,TLT,435.05461783972964
2005-04-20,TLT,433.9651519353528
2005-04-21,TLT,429.4209784310449
2005-04-22,TLT,433.0186696675253
2005-04-25,TLT,434.29686415713905
2005-04-26,TLT,433.6338603567728
2005-04-27,TLT,435.14877181074485
2005-04-28,TLT,438.36760373273023
2005-04-29,TLT,437.61055112215024
2005-05-02,TLT,437.51545070392075
2005-05-03,TLT,438.7031718505745
2005-05-04,TLT,434.8546370487235
2005-05-05,TLT,435.8525429485239
2005-05-06,TLT,432.62193301676143
2005-05-09,TLT,433.04944672878776
2005-05-10,TLT,436.1376338816093
2005-05-11,TLT,437.4679530752066
2005-05-12,TLT,439.1782532985158
2005-05-13,TLT,440.8885535218251
2005-05-16,TLT,440.3659043379687
2005-05-17,TLT,441.60108805973596
2005-05-18,TLT,444.54692254081766
2005-05-19,TLT,443.40641859407367
2005-05-20,TLT,443.92927809953324
2005-05-23,TLT,447.39702563886044
2005-05-24,TLT,448.6328052718366
2005-05-25,TLT,445.4969101686979
2005-05-26,TLT,445.354417282556
2005-05-27,TLT,445.8296739985
2005-05-31,TLT,451.34083612694366
2005-06-01,TLT,456.8671764644154
2005-06-02,TLT,457.96428405370716
2005-06-03,TLT,454.19728392668173
2005-06-06,TLT,456.5812091913169
2005-06-07,TLT,460.20512052099144
2005-06-08,TLT,458.0122023256275
2005-06-09,TLT,457.6305737766909
2005-06-10,TLT,452.4804637336746
2005-06-13,TLT,449.76216217361315
2005-06-14,TLT,446.80581161237336
2005-06-15,TLT,447.61646117815906
2005-06-16,TLT,449.85771828864955
2005-06-17,TLT,449.8102557135361
2005-06-20,TLT,449.0467532404592
2005-06-21,TLT,452.3371646147206
2005-06-22,TLT,457.8208096667506
2005-06-23,TLT,457.34401059238337
2005-06-24,TLT,459.6331509211937
2005-06-27,TLT,460.87296171823044
2005-06-28,TLT,457.72574430212154
2005-06-29,TLT,457.0102652617665
2005-06-30,TLT,461.11108082660996
2005-07-01,TLT,455.52287088420815
2005-07-05,TLT,451.2162205770707
2005-07-06,TLT,453.70411482086865
2005-07-07,TLT,454.66100800805265
2005-07-08,TLT,452.79485947680075
2005-07-11,TLT,452.79485947680075
2005-07-12,TLT,450.25915212188403
2005-07-13,TLT,449.5891025478119
2005-07-14,TLT,448.4407115409493
2005-07-15,TLT,449.6373713557374
2005-07-18,TLT,446.2877895037866
2005-07-19,TLT,447.86660367151933
2005-07-20,TLT,450.30707039380434
2005-07-21,TLT,444.1824001489384
2005-07-22,TLT,447.62746800872463
2005-07-25,TLT,446.00080567627265
2005-07-26,TLT,446.71845803986037
2005-07-27,TLT,446.00080567627265
2005-07-28,TLT,449.97220334797066
2005-07-29,TLT,445.5217631714717
2005-08-01,TLT,443.8651650641698
2005-08-02,TLT,442.42414660010843
2005-08-03,TLT,444.5855516085986
2005-08-04,TLT,443.6729311188802
2005-08-05,TLT,440.2148233196979
2005-08-08,TLT,439.3989157138333
2005-08-09,TLT,441.0314670511738
2005-08-10,TLT,440.551302831156
2005-08-11,TLT,443.6253984365657
2005-08-12,TLT,448.1396011124231
2005-08-15,TLT,446.9867232446931
2005-08-16,TLT,450.1086670148221
2005-08-17,TLT,447.131003864462
2005-08-18,TLT,450.44486609747594
2005-08-19,TLT,450.3970880399577
2005-08-22,TLT,449.9166433911357
2005-08-23,TLT,451.98203658778266
2005-08-24,TLT,452.41396705347546
2005-08-25,TLT,453.8549504639364
2005-08-26,TLT,453.71052962976546
2005-08-29,TLT,454.28681082242804
2005-08-30,TLT,457.16860237534706
2005-08-31,TLT,461.010476993098
2005-09-01,TLT,458.2348978497755
2005-09-02,TLT,458.62027713396856
2005-09-06,TLT,455.39152504303405
2005-09-07,TLT,451.10170046414953
2005-09-08,TLT,451.58354725699263
2005-09-09,TLT,453.02957838592926
2005-09-12,TLT,449.89722369644375
2005-09-13,TLT,452.2589600319454
2005-09-14,TLT,450.523701645061
2005-09-15,TLT,446.8125419036749
2005-09-16,TLT,443.8727366418839
2005-09-19,TLT,444.8365353883717
2005-09-20,TLT,445.9931289377576
2005-09-21,TLT,450.13804193206386
2005-09-22,TLT,449.70435878634476
2005-09-23,TLT,446.3305548964298
2005-09-26,TLT,444.3070507524125
2005-09-27,TLT,444.9329327898209
2005-09-28,TLT,447.9210068595375
2005-09-29,TLT,445.8967665899092
2005-09-30,TLT,444.3541978451213
2005-10-03,TLT,440.88094689051144
2005-10-04,TLT,442.3323412203287
2005-10-05,TLT,444.26775566622194
2005-10-06,TLT,442.5743863319672
2005-10-07,TLT,444.36408296047
2005-10-10,TLT,444.0740144161097
2005-10-11,TLT,443.1548389030927
2005-10-12,TLT,438.8486442927621
2005-10-13,TLT,437.25188268155966
2005-10-14,TLT,436.57468217298003
2005-10-17,TLT,436.47793423552577
2005-10-18,TLT,436.96184919079997
2005-10-19,TLT,437.15492442250223
2005-10-20,TLT,438.3164254759619
2005-10-21,TLT,442.38046981385264
2005-10-24,TLT,438.94546233741767
2005-10-25,TLT,435.17117106148265
2005-10-26,TLT,431.97785816068085
2005-10-27,TLT,433.5262107495557
2005-10-28,TLT,433.5747599862854
2005-10-31,TLT,434.39683702584284
2005-11-01,TLT,433.8965520391226
2005-11-02,TLT,431.8556262556434
2005-11-03,TLT,428.939482174208
2005-11-04,TLT,428.25905673437995
2005-11-07,TLT,429.7170761946969
2005-11-08,TLT,433.8965520391227
2005-11-09,TLT,429.425570452715
2005-11-10,TLT,434.6741460596114
2005-11-11,TLT,434.91717267206457
2005-11-14,TLT,431.66093855831696
2005-11-15,TLT,434.4798088982902
2005-11-16,TLT,439.047924011758
2005-11-17,TLT,440.1172340958318
2005-11-18,TLT,438.0762031515511
2005-11-21,TLT,439.38804909767066
2005-11-22,TLT,439.97176165364505
2005-11-23,TLT,438.2706104200734
2005-11-25,TLT,439.8744879121829
2005-11-28,TLT,442.06148204905764
2005-11-29,TLT,437.88172577582765
2005-11-30,TLT,437.39584781892404
2005-12-01,TLT,436.7126180910537
2005-12-02,TLT,436.8592122484573
2005-12-05,TLT,434.9064112167029
2005-12-06,TLT,439.3482282074722
2005-12-07,TLT,437.6882299009191
2005-12-08,TLT,440.51971953708204
2005-12-09,TLT,437.05414532098763
2005-12-12,TLT,436.22425132851265
2005-12-13,TLT,437.83496427272485
2005-12-14,TLT,442.3256459826286
2005-12-15,TLT,441.2517088232851
2005-12-16,TLT,442.71614309249856
2005-12-19,TLT,443.1556801895057
2005-12-20,TLT,442.6187291366342
2005-12-21,TLT,441.83752459529114
2005-12-22,TLT,445.3518934233191
2005-12-23,TLT,448.0852329780066
2005-12-27,TLT,451.74584542743287
2005-12-28,TLT,450.4863695605005
2005-12-29,TLT,451.46716930324385
2005-12-30,TLT,450.4375398949665
2006-01-03,TLT,449.84923531732306
2006-01-04,TLT,450.927729444735
2006-01-05,TLT,450.38835969342716
2006-01-06,TLT,449.5554160377064
2006-01-09,TLT,449.84923531732306
2006-01-10,TLT,446.22237948520427
2006-01-11,TLT,445.48706010695093
2006-01-12,TLT,448.4769920174956
2006-01-13,TLT,451.07481435254596
2006-01-17,TLT,453.0840867347493
2006-01-18,TLT,452.93724720214203
2006-01-19,TLT,451.6138335678485
2006-01-20,TLT,452.79012724073044
2006-01-23,TLT,452.6435681369274
2006-01-24,TLT,450.4375398949664
2006-01-25,TLT,445.53624030849016
2006-01-26,TLT,443.6245220965533
2006-01-27,TLT,443.6245220965533
2006-01-30,TLT,443.1832673731203
2006-01-31,TLT,444.4086711403405
2006-02-01,TLT,442.88916766469936
2006-02-02,TLT,443.72505582286436
2006-02-03,TLT,446.87314957898644
2006-02-06,TLT,447.7587086890981
2006-02-07,TLT,445.64322389729824
2006-02-08,TLT,444.61015923616924
2006-02-09,TLT,446.62721351768954
2006-02-10,TLT,444.1676425831173
2006-02-13,TLT,444.2169279454582
2006-02-14,TLT,442.6429862281987
2006-02-15,TLT,443.72505582286436
2006-02-16,TLT,443.8234512795434
2006-02-17,TLT,447.3648464335776
2006-02-21,TLT,446.62721351768954
2006-02-22,TLT,449.6767716027304
2006-02-23,TLT,448.54580223532975
2006-02-24,TLT,447.85706909217674
2006-02-27,TLT,447.1189454258813
2006-02-28,TLT,449.332545245556
2006-03-01,TLT,446.61792431354985
2006-03-02,TLT,443.5077936067985
2006-03-03,TLT,440.94151951222227
2006-03-06,TLT,437.0908464407391
2006-03-07,TLT,437.38694420439003
2006-03-08,TLT,437.2389479029653
2006-03-09,TLT,437.38694420439003
2006-03-10,TLT,435.75821370950695
2006-03-13,TLT,435.4127604763141
2006-03-14,TLT,438.32511876889254
2006-03-15,TLT,435.95553042687294
2006-03-16,TLT,439.90463400863587
2006-03-17,TLT,438.5715806341974
2006-03-20,TLT,439.26283763658836
2006-03-21,TLT,436.9922056088563
2006-03-22,TLT,437.9299595301526
2006-03-23,TLT,436.5479713293785
2006-03-24,TLT,439.75681297521373
2006-03-27,TLT,438.1275917299233
2006-03-28,TLT,434.0306671147385
2006-03-29,TLT,431.957456965174
2006-03-30,TLT,428.9466331087154
2006-03-31,TLT,428.79853164648915
2006-04-03,TLT,428.9372737973747
2006-04-04,TLT,428.4910064090664
2006-04-05,TLT,429.0862515996142
2006-04-06,TLT,425.81568056325096
2006-04-07,TLT,421.6538366798902
2006-04-10,TLT,422.44664396300766
2006-04-11,TLT,423.9327764109472
2006-04-12,TLT,421.35640687941924
2006-04-13,TLT,418.3833006971276
2006-04-17,TLT,419.9193144186169
2006-04-18,TLT,420.6628012857929
2006-04-19,TLT,418.0860461646592
2006-04-20,TLT,417.7391907874453
2006-04-21,TLT,420.1676691783501
2006-04-24,TLT,421.85178436206564
2006-04-25,TLT,416.84742719004026
2006-04-26,TLT,416.15350611400925
2006-04-27,TLT,416.69876487020554
2006-04-28,TLT,416.99601940267394
2006-05-01,TLT,413.86250794437103
2006-05-02,TLT,414.95670608481896
2006-05-03,TLT,414.06140207376086
