date,cpi,corecpi,pce,corepce,mediancpi,trimmedmeancpi,trimmedmeanpce,medianpce
2005-06-01,2.73069643983739,1.8845182812349,2.54808687155335,1.99618315599601,2.37024909976258,2.58252869819555,2.11609573825899,2.25884672082632
2005-09-01,6.19756117657801,1.33710329274106,4.3913999412865,1.56593143978814,2.66130043945214,2.38701133278285,2.30319385960829,2.4053756801107
2005-12-01,3.7825786704226,2.67857273865746,3.222443841653,2.70069277071125,3.1249666531401,2.82143464706814,2.63745074285855,2.7280101097847
2006-03-01,2.09931050276913,2.52647131600585,2.09343410900302,2.33819943391438,2.56881918211789,2.46851373570554,2.41869175604981,2.933339825987
2006-06-01,3.65878051739026,3.31317307129759,3.5575796718903,3.22637115777358,3.18450368357548,2.71524341359761,3.1305719576141,3.71897354956561
2006-09-01,3.82989266756644,2.75484050683328,2.90952874872543,2.1704673283867,3.46316620845932,3.08771893409381,3.0558771766739,3.46552703182752
2006-12-01,-1.63062218669727,2.0795405344308,-0.657490844960051,1.73575186659358,3.1702650498159,1.94928819442677,1.99225617488368,2.93712661504
2007-03-01,3.97962991202561,2.36422082296057,3.70510647125497,2.78841879521212,3.2151207328148,2.96622859470383,2.89155717549963,3.3136937539215
2007-06-01,4.60775871886401,1.95565273627523,3.44084248324068,1.67363343471514,2.76457217037522,2.72999646759184,2.18539344945761,2.21455988180139
2007-09-01,2.55619379438961,2.07821487382953,2.28049535174861,1.97880009652858,2.8264011040293,2.39722096059796,2.30409838586734,2.37997388184876
2007-12-01,4.9975866854387,2.8455802218482,4.12630881905081,2.79131019463237,3.31369754779685,3.32216522765032,2.96956126607302,3.37440395221416
2008-03-01,4.40366184594185,2.67573413012232,3.29677038247271,2.13804220664993,3.11595587574687,3.36558192880074,2.52446499126504,2.82238742956116
2008-06-01,5.30617912259177,1.74932564754369,3.95285358787989,1.68936235640944,2.73653125525326,3.38619273321019,2.41201210013653,2.44243350533557
2008-09-01,6.3116378015581,2.59954651444612,4.33448259541023,2.0574108588391,3.50842468928045,4.33515916833087,2.62078521958222,2.59882202879687
2008-12-01,-8.85084008605623,0.982847552622301,-6.23309441742526,-0.31773024546361,2.23270553862256,0.933422982885634,1.76557518321827,2.13850829615587
2009-03-01,-2.72321854975192,1.68951053177304,-2.67600038382374,0,1.78273600734327,1.30318972539383,1.97197104008708,2.14518874730287
2009-06-01,2.14405458480948,2.0548547110971,1.60171135880955,1.57372827934374,1.65298060058516,0.976335943161954,1.55203858950044,1.85005482964524
2009-09-01,3.48624526542545,1.19731943821466,2.78468128726834,1.42554784040048,0.814891265394158,0.913525461315223,0.976517537971211,0.996950087250292
2009-12-01,3.16870483691118,2.06166330114979,3.12313415198147,2.51528522338398,0.945648134327781,1.54530331590641,1.17087893789789,1.793986927077
2010-03-01,0.635522724596727,0.0598278120666373,1.5541168754249,1.37537932612259,0.330278866550904,0.575488549229553,0.686502482114615,0.882765161716526
2010-06-01,-0.141003277866636,0.50294915005622,0.622448575805579,1.08639759648059,0.27629564340963,0.293860372915766,0.656637488596012,0.661844545428281
2010-09-01,1.17775305410843,0.971880042127982,0.768394437100994,0.612285294364678,0.787913922020689,0.970500771845173,0.925315141841376,1.02837137655827
2010-12-01,3.27844808945088,1.0507867462233,2.58857408638666,1.27043600875614,1.21190955794173,1.33681118464937,1.12308385666067,1.27440754389707
2011-03-01,4.33769561658455,1.90321145940462,3.40262762558834,1.76913719743717,2.03243648507132,2.53462064936383,1.90143984852009,1.81210103137766
2011-06-01,4.62621199972379,1.88268638224713,3.99153316157994,2.3625943146627,2.17625854475241,2.84004371036195,2.18936511538341,2.21563956156068
2011-09-01,2.63388573175052,2.76324225930547,1.8632533820321,1.83561596856692,2.51259473268737,2.70477617806104,1.89365866193936,2.19941808712358
2011-12-01,1.80773770476241,2.15062720974919,1.32892844374035,1.43327495431504,2.25410472627903,2.18942298168465,1.97754235695329,2.14943714193601
2012-03-01,2.27178869784499,2.11942897409039,2.675264193907,2.5470127655139,2.44038053254929,2.16804213259005,2.11359865082827,2.08379826709491
2012-06-01,0.847084281582333,1.98008403462702,0.968490113199127,1.66445228835066,2.0846856817601,1.69398158483423,1.75716662979193,1.96364008930212
2012-09-01,1.81814728525684,1.82109754529649,1.16706251212093,1.16075144392536,2.10681289456949,1.62706828421701,1.39635877409998,1.80993511241931
2012-12-01,2.68645725935708,1.87565087316934,2.26433884307184,1.78340935179093,2.06151937931875,2.09237318514799,1.53164645350248,1.98737804803646
2013-03-01,1.61753901611277,2.0399758925884,1.40761787133703,1.56743238733861,2.22063532638792,1.76412182225874,1.63928578033801,2.02694020138636
2013-06-01,-0.437222007537286,0.912520179696252,0.205481897576298,1.13487405913753,1.91028645030735,1.08610946322634,1.20196407444884,2.02043189166805
2013-09-01,2.18098754343867,2.15572204272134,1.65612245426265,1.58270462031393,2.08542789047448,1.92482772789222,1.77609847128959,2.08610195376424
2013-12-01,1.48729234292762,1.7890470990988,1.48050098626964,1.73942332879955,2.0159255442729,1.7284973589158,1.74219086312983,2.13167734532151
2014-03-01,2.51451430589829,1.55679675054599,1.8494975303962,1.26702060456045,2.56354378406918,2.16757658829081,1.6774700650785,2.01569024538033
2014-06-01,2.14129814183932,2.08561381038259,1.80324779419465,1.76048759445571,2.34503149283294,2.18809635616644,1.76325796614643,2.18295322879134
2014-09-01,1.02726982337322,1.66546329071973,1.09580654704127,1.50702460688417,1.9791618156888,1.67910712230326,1.64265932433898,2.32374742333581
2014-12-01,-0.99007754403293,1.60139578606266,-0.528755086405153,1.08871020317822,2.20049379367573,1.39615410626213,1.47972917410395,2.183950056291
2015-03-01,-2.56409420581193,1.40240597627765,-1.78101940567074,0.671295991810927,2.13395694654621,1.34502350698567,1.23797788924898,2.02843819351377
2015-06-01,2.75582448578862,2.44178748763224,2.01024885416241,1.79319933488913,2.63126118469603,2.04930006428736,1.89189248625974,2.42950457291276
2015-09-01,1.51938456149083,2.00077728426307,1.04401663746327,1.29597363330298,2.27412801350604,1.96610687532581,1.62524563472604,2.1829504574201
2015-12-01,-0.0302671070046112,2.13462741974322,-0.307132941130117,1.00088142547852,2.31541652047405,1.69303105250718,1.24516273081474,1.821706242248
2016-03-01,-0.248118165168565,2.10332874629362,0.197088773934317,1.68337246312913,2.37265395187236,1.55698537949196,1.64502262810646,2.34492759779539
2016-06-01,3.23771814236757,2.66065852307407,2.56276510784523,2.21200443330225,3.01138601292747,2.47767254154729,2.12964566174083,2.60091207226951
2016-09-01,1.70873956173929,2.1026464030069,1.38863342769813,1.74957310439992,2.54843387150241,2.18230794996475,1.80654959347164,2.25365227845098
2016-12-01,2.56340955410124,1.86447446396019,1.84416451204217,1.38110921329015,2.30497625499133,2.06212419257645,1.86082978154558,1.89115693080359
2017-03-01,2.84481718066452,2.08193963492802,2.35304448002236,1.87104694123095,2.81409158958388,2.3890425038676,1.79693386644126,2.26807236720679
2017-06-01,0.462306658806,1.06428318932819,0.806252472714442,1.34559194649844,1.98796462369404,1.23443538718242,1.39843599810858,1.82871810944216
2017-09-01,1.92592963096092,1.56208399779234,1.41938988924803,1.2156691660367,2.18798158773641,1.60297564955623,1.49631795161018,1.67775498491949
2017-12-01,3.2202966414455,2.31955955083567,2.41983092309173,1.78970077272607,2.56495970471449,2.04133924026932,1.90883983439745,2.15406026765494
2018-03-01,3.41340939517445,2.91976435503409,2.82656762898483,2.56994375761508,2.97682400918946,2.79183553694937,2.22723937163123,2.49690863038814
2018-06-01,2.19548959895264,2.09555630116123,2.1156134957024,2.16340841596039,2.59149345015666,2.07684014399994,1.72728280780006,2.03974329077123
2018-09-01,1.61708232018896,1.45187053023286,1.3491066755188,1.28376302279971,2.38912283761263,1.87528002072184,1.87968897391646,2.18690182207246
2018-12-01,1.63845385799968,2.32556154844585,1.52644972237035,1.87836467745792,2.79274573413222,2.43173769797655,2.17641832652968,2.62106987842647
2019-03-01,1.07217055267681,2.64656443355273,0.816972454860609,1.61669964649873,3.04207486010981,2.64382208414622,2.07391063189375,2.65385477679354
2019-06-01,2.97141402299332,1.76467541529381,2.2550676192391,1.69671623682381,2.8848317292097,1.90030630929374,2.09988106494083,2.86894184594688
